id,prediccion
14004,77289.5
14005,95275.28
14006,85498.91
14007,609581.5
14008,500034.44
14009,548838.5
14010,1739654.4
14011,100215.22
14012,650572.1
14013,1053537.4
14014,375542.53
14015,153620.92
14016,321456.28
14017,764645.5
14018,72678.805
14019,333080.9
14020,548274.4
14021,262393.6
14022,492089.66
14023,67799.35
14024,293422.2
14025,50344.895
14026,75096.75
14027,71699.18
14028,242971.38
14029,1594301.1
14030,537243.2
14031,68273.91
14032,469901.34
14033,178622.61
14034,561105.9
14035,771986.25
14036,713879.1
14037,241572.75
14038,267178.7
14039,415410.7
14040,309574.66
14041,321463.22
14042,179012.78
14043,442269.28
14044,1537488.9
14045,640980.0
14046,282500.47
14047,62203.684
14048,667002.75
14049,514311.66
14050,603376.4
14051,408242.28
14052,826211.5
14053,111014.31
14054,239949.47
14055,587714.06
14056,384895.9
14057,584527.6
14058,271761.78
14059,49249.72
14060,52079.484
14061,103306.945
14062,386355.1
14063,761086.25
14064,253167.81
14065,1756218.4
14066,153776.47
14067,112623.234
14068,372285.22
14069,742655.44
14070,1087380.6
14071,601257.4
14072,330514.9
14073,1508090.1
14074,1322465.9
14075,150442.47
14076,330374.3
14077,120566.52
14078,71910.75
14079,188871.05
14080,269040.72
14081,163996.25
14082,112790.65
14083,61074.285
14084,62871.977
14085,87418.984
14086,942427.8
14087,279596.12
14088,590363.06
14089,133700.78
14090,580957.5
14091,524082.25
14092,107479.74
14093,94889.234
14094,448680.28
14095,252596.12
14096,311987.38
14097,197858.81
14098,1793348.1
14099,213821.36
14100,295795.8
14101,1299433.0
14102,546312.7
14103,99773.234
14104,226611.6
14105,107660.73
14106,321715.8
14107,145116.02
14108,71553.73
14109,60782.68
14110,45846.363
14111,110031.09
14112,84572.1
14113,314812.47
14114,549605.75
14115,496465.53
14116,74300.41
14117,81156.24
14118,354310.72
14119,168041.56
14120,85735.64
14121,701651.1
14122,463683.34
14123,94799.56
14124,805328.06
14125,546711.25
14126,1699943.6
14127,119413.9
14128,934978.3
14129,97430.17
14130,100940.91
14131,156975.73
14132,84559.586
14133,75657.22
14134,580196.6
14135,955360.9
14136,227344.72
14137,752596.06
14138,215106.44
14139,726091.1
14140,1590430.9
14141,64493.285
14142,63966.066
14143,90607.87
14144,340666.6
14145,84814.516
14146,319001.72
14147,352119.38
14148,96873.38
14149,318019.38
14150,182059.38
14151,84464.05
14152,45525.438
14153,185063.39
14154,1902806.1
14155,836461.6
14156,331611.7
14157,127417.6
14158,79282.14
14159,568553.5
14160,301387.1
14161,651939.75
14162,103839.836
14163,91442.195
14164,239756.81
14165,661153.6
14166,100063.42
14167,177222.77
14168,97461.18
14169,528065.6
14170,78848.36
14171,1287049.6
14172,63174.82
14173,382578.84
14174,115254.625
14175,90513.09
14176,109369.44
14177,123232.56
14178,365695.66
14179,81940.16
14180,568863.6
14181,810897.94
14182,1328645.9
14183,81862.17
14184,173140.66
14185,1812479.1
14186,180583.06
14187,323105.97
14188,1786444.6
14189,326960.03
14190,193347.3
14191,537373.4
14192,80251.9
14193,83091.38
14194,142231.2
14195,1093266.1
14196,489620.9
14197,94252.88
14198,416247.06
14199,1253430.5
14200,225003.67
14201,668733.0
14202,487938.97
14203,890688.7
14204,134605.48
14205,927378.8
14206,84924.984
14207,751137.7
14208,309133.34
14209,1481011.1
14210,139985.84
14211,70724.516
14212,142027.84
14213,394580.6
14214,73633.805
14215,681893.8
14216,90759.79
14217,470437.47
14218,172793.36
14219,1787542.0
14220,510389.53
14221,487427.7
14222,1713371.0
14223,665357.94
14224,143278.48
14225,599581.8
14226,677762.75
14227,68566.55
14228,575291.5
14229,693990.9
14230,833345.1
14231,584041.25
14232,1241294.1
14233,1018831.5
14234,340778.47
14235,393851.28
14236,556718.7
14237,389302.34
14238,323162.97
14239,605357.06
14240,379390.72
14241,101613.98
14242,353880.1
14243,390963.72
14244,568053.9
14245,352007.22
14246,652761.5
14247,1940717.4
14248,409569.4
14249,1756664.5
14250,593214.1
14251,422329.38
14252,303986.94
14253,625665.5
14254,73695.01
14255,2027310.2
14256,91032.48
14257,476462.16
14258,77031.38
14259,684223.8
14260,120579.91
14261,910828.8
14262,667936.4
14263,635526.1
14264,177181.31
14265,991728.9
14266,113551.625
14267,627774.2
14268,340890.28
14269,231507.78
14270,648375.56
14271,119437.34
14272,234191.31
14273,98158.484
14274,514619.38
14275,860631.5
14276,328675.3
14277,1154899.1
14278,155843.22
14279,1399700.9
14280,183022.58
14281,269582.78
14282,1163366.5
14283,1083228.6
14284,557914.25
14285,126308.055
14286,65098.953
14287,1120011.5
14288,93908.23
14289,120573.89
14290,251565.4
14291,90246.375
14292,82615.76
14293,91230.83
14294,230140.78
14295,607233.25
14296,135242.78
14297,520731.28
14298,748406.8
14299,185830.62
14300,111363.2
14301,464940.28
14302,127494.3
14303,210066.03
14304,375989.78
14305,327796.34
14306,615802.3
14307,460298.53
14308,696344.5
14309,344776.28
14310,73751.83
14311,56117.91
14312,374097.97
14313,1335866.8
14314,241800.03
14315,569613.25
14316,351678.2
14317,486534.4
14318,196535.75
14319,824464.9
14320,130897.19
14321,96465.195
14322,96494.49
14323,643212.1
14324,466008.47
14325,597199.5
14326,468958.8
14327,473374.7
14328,201622.31
14329,148417.94
14330,86064.02
14331,258315.88
14332,592737.1
14333,295605.9
14334,89645.27
14335,84963.16
14336,179170.28
14337,735106.06
14338,1407128.4
14339,78676.0
14340,104440.664
14341,795497.5
14342,677361.5
14343,74235.625
14344,154391.66
14345,101594.75
14346,635467.4
14347,117107.25
14348,62157.836
14349,852044.0
14350,74758.84
14351,86754.5
14352,402224.78
14353,1020678.0
14354,74563.36
14355,1482826.9
14356,213821.36
14357,949430.7
14358,101223.54
14359,557703.6
14360,562761.1
14361,231272.81
14362,489572.34
14363,380248.9
14364,128320.125
14365,159744.5
14366,1187336.0
14367,97874.38
14368,432857.34
14369,1464386.6
14370,352720.47
14371,410877.97
14372,376464.47
14373,141673.44
14374,72336.59
14375,60824.633
14376,1347216.1
14377,398179.5
14378,415988.78
14379,668711.0
14380,644662.2
14381,231944.64
14382,376393.06
14383,1592293.0
14384,1682040.1
14385,246906.28
14386,326014.66
14387,102471.67
14388,1100131.6
14389,210649.6
14390,995739.75
14391,304890.4
14392,78321.875
14393,249328.12
14394,1419328.1
14395,604824.75
14396,518016.47
14397,649784.25
14398,790158.4
14399,1249220.5
14400,109369.86
14401,702923.2
14402,448566.1
14403,343744.78
14404,88524.56
14405,483243.75
14406,1506173.6
14407,247245.31
14408,94517.09
14409,755469.94
14410,241645.22
14411,1513645.9
14412,125100.43
14413,355534.6
14414,690837.6
14415,1009062.3
14416,105690.336
14417,370880.75
14418,157725.81
14419,381503.28
14420,385426.22
14421,856185.0
14422,482454.8
14423,1294215.5
14424,66254.08
14425,1955907.9
14426,428905.66
14427,204144.27
14428,177661.38
14429,213145.84
14430,428465.12
14431,493106.72
14432,1471804.9
14433,211798.92
14434,626065.9
14435,66089.48
14436,370869.16
14437,194387.36
14438,314134.97
14439,72067.91
14440,63458.88
14441,123660.33
14442,1215275.4
14443,467291.1
14444,1651610.4
14445,82049.39
14446,179735.03
14447,542370.9
14448,1656091.0
14449,75088.266
14450,209074.97
14451,558365.94
14452,705097.4
14453,145552.5
14454,227353.16
14455,1502741.1
14456,534046.3
14457,704439.0
14458,945375.94
14459,174124.31
14460,579698.9
14461,312188.9
14462,56413.3
14463,93991.95
14464,81365.766
14465,284779.6
14466,56066.754
14467,1295019.0
14468,86535.15
14469,351550.84
14470,87761.92
14471,787412.75
14472,450379.72
14473,322487.6
14474,256473.83
14475,121370.25
14476,154312.34
14477,100622.28
14478,422968.25
14479,169280.39
14480,108679.2
14481,460222.3
14482,197642.64
14483,79748.53
14484,253774.6
14485,168355.78
14486,804064.94
14487,116882.336
14488,631232.4
14489,648625.5
14490,198408.86
14491,284167.78
14492,113279.41
14493,1427551.9
14494,615940.2
14495,415741.9
14496,571941.4
14497,232222.81
14498,154855.69
14499,1226221.8
14500,506501.66
14501,210480.56
14502,75474.55
14503,1928481.0
14504,360329.53
14505,88122.67
14506,200960.16
14507,612619.1
14508,697288.0
14509,287067.03
14510,390462.53
14511,452163.22
14512,67445.92
14513,296906.28
14514,170361.28
14515,84981.7
14516,481487.78
14517,119982.9
14518,93286.06
14519,552016.6
14520,98796.75
14521,693574.6
14522,164063.81
14523,68945.11
14524,650940.94
14525,93346.445
14526,373476.94
14527,499194.34
14528,313971.88
14529,94993.164
14530,742183.9
14531,485817.9
14532,113169.59
14533,309345.78
14534,358046.62
14535,237031.03
14536,830845.0
14537,492241.12
14538,66793.83
14539,323169.3
14540,192828.4
14541,87836.95
14542,189961.44
14543,144256.5
14544,448411.44
14545,80526.836
14546,75395.19
14547,748093.5
14548,395298.16
14549,88751.39
14550,499386.53
14551,84488.81
14552,56420.457
14553,253917.36
14554,1223791.6
14555,926473.5
14556,525554.5
14557,303447.44
14558,300678.9
14559,269203.6
14560,895694.4
14561,107806.63
14562,69031.77
14563,117996.26
14564,124809.125
14565,390817.6
14566,664238.3
14567,72403.92
14568,206979.47
14569,1276570.0
14570,344421.22
14571,757056.2
14572,93840.3
14573,303662.6
14574,1855738.4
14575,682778.0
14576,439207.16
14577,333135.97
14578,386427.97
14579,654731.9
14580,1194358.1
14581,110057.984
14582,80223.59
14583,121645.36
14584,116405.625
14585,598982.0
14586,75972.555
14587,89390.54
14588,355783.62
14589,1276377.9
14590,156419.44
14591,501268.84
14592,70593.34
14593,452974.72
14594,371450.4
14595,483180.53
14596,277447.34
14597,1880782.4
14598,488831.88
14599,117820.09
14600,714843.25
14601,463758.1
14602,99772.17
14603,86001.37
14604,275775.6
14605,73465.08
14606,885348.4
14607,647633.8
14608,250244.0
14609,525839.75
14610,108478.2
14611,172700.48
14612,1283726.9
14613,327456.66
14614,1127930.6
14615,699344.7
14616,543726.3
14617,143841.16
14618,217541.56
14619,1836599.5
14620,66603.81
14621,180269.72
14622,244657.27
14623,72819.89
14624,81886.32
14625,356046.53
14626,402971.9
14627,458300.22
14628,65601.41
14629,476758.4
14630,107502.21
14631,396922.16
14632,85043.3
14633,197337.64
14634,221131.31
14635,450925.53
14636,956588.6
14637,302613.22
14638,65451.254
14639,586822.0
14640,706328.0
14641,1586085.9
14642,341812.16
14643,369410.78
14644,577692.2
14645,82183.65
14646,210653.08
14647,208470.55
14648,1933603.9
14649,1749814.1
14650,764534.5
14651,454200.34
14652,701475.5
14653,105028.27
14654,258205.47
14655,160685.25
14656,69989.2
14657,157675.81
14658,64470.49
14659,273236.47
14660,148780.66
14661,69715.266
14662,509997.75
14663,502390.25
14664,200882.3
14665,99269.734
14666,458250.34
14667,324344.88
14668,592550.75
14669,406258.97
14670,112136.86
14671,151284.0
14672,216100.0
14673,162619.97
14674,318248.22
14675,215403.66
14676,300533.6
14677,238420.4
14678,106035.47
14679,557683.25
14680,127953.34
14681,333033.53
14682,560909.4
14683,77762.3
14684,613865.94
14685,737004.06
14686,522565.9
14687,1828712.2
14688,87882.16
14689,429642.72
14690,633147.1
14691,2090961.1
14692,641883.9
14693,94168.25
14694,2056375.4
14695,1236932.6
14696,779697.0
14697,535355.5
14698,56028.367
14699,106246.06
14700,137659.7
14701,81598.234
14702,206713.81
14703,991628.3
14704,697468.7
14705,62573.3
14706,398679.22
14707,504775.56
14708,260201.39
14709,674502.1
14710,421720.97
14711,132330.22
14712,101525.984
14713,103348.64
14714,560702.8
14715,486787.9
14716,418453.1
14717,1159285.1
14718,831795.56
14719,330965.28
14720,580869.25
14721,750713.2
14722,347141.28
14723,832231.2
14724,273301.47
14725,1238816.6
14726,395706.4
14727,175103.16
14728,303246.97
14729,801983.4
14730,319914.84
14731,93215.05
14732,1217218.9
14733,318375.62
14734,743197.7
14735,676546.2
14736,519051.25
14737,459706.06
14738,130942.1
14739,320934.4
14740,936181.6
14741,115037.37
14742,403953.88
14743,511249.25
14744,474003.72
14745,185911.56
14746,281677.84
14747,379683.47
14748,298265.22
14749,464475.84
14750,74205.734
14751,871331.0
14752,87195.29
14753,347331.34
14754,516096.66
14755,1809783.9
14756,930345.75
14757,241617.78
14758,467514.3
14759,124060.56
14760,2245858.8
14761,646132.94
14762,81055.59
14763,429408.4
14764,1035975.8
14765,274803.47
14766,724371.5
14767,394517.9
14768,534898.0
14769,1373136.6
14770,128008.87
14771,149693.72
14772,479583.1
14773,638019.0
14774,142557.53
14775,1874856.8
14776,152175.61
14777,373030.84
14778,82290.03
14779,522613.8
14780,339623.72
14781,375646.03
14782,375284.66
14783,565126.44
14784,337094.6
14785,125265.65
14786,314921.4
14787,107147.69
14788,173181.56
14789,307884.47
14790,288705.03
14791,82460.39
14792,740808.0
14793,347726.47
14794,397731.47
14795,410984.9
14796,694563.94
14797,80453.71
14798,265211.6
14799,63953.36
14800,297315.8
14801,490488.34
14802,196928.84
14803,68838.01
14804,333829.9
14805,263395.34
14806,98432.59
14807,327597.78
14808,256266.12
14809,430003.38
14810,102487.72
14811,254763.55
14812,69026.72
14813,117989.72
14814,441826.22
14815,586099.75
14816,66713.09
14817,87686.63
14818,285210.1
14819,663975.6
14820,346582.47
14821,66396.53
14822,95490.72
14823,67338.76
14824,62261.69
14825,1920816.8
14826,1548923.4
14827,432331.4
14828,422005.8
14829,89091.32
14830,543985.9
14831,95044.555
14832,216485.4
14833,66036.0
14834,74262.17
14835,333360.28
14836,208648.23
14837,464135.53
14838,1101370.2
14839,354290.12
14840,64891.406
14841,499657.34
14842,132031.94
14843,48759.05
14844,75245.125
14845,813904.75
14846,295959.2
14847,1348091.1
14848,447598.53
14849,695686.1
14850,1020229.2
14851,420858.97
14852,155380.98
14853,1135445.8
14854,108331.59
14855,396071.56
14856,66086.5
14857,88047.23
14858,156649.0
14859,118496.29
14860,376683.16
14861,93481.93
14862,410480.5
14863,705251.6
14864,268129.9
14865,395500.1
14866,1503159.1
14867,236014.06
14868,449807.16
14869,496796.53
14870,322893.1
14871,595112.25
14872,487268.03
14873,327353.66
14874,102157.59
14875,1641169.0
14876,64229.27
14877,474344.97
14878,769177.6
14879,459299.78
14880,92822.41
14881,91530.91
14882,504856.97
14883,720826.0
14884,1346696.1
14885,208729.75
14886,554079.2
14887,92909.54
14888,94930.375
14889,592549.9
14890,1182639.4
14891,66098.67
14892,656508.25
14893,107758.91
14894,109008.29
14895,405720.28
14896,127890.08
14897,262510.97
14898,203910.73
14899,449922.7
14900,114000.56
14901,784653.94
14902,366787.97
14903,417389.6
14904,74889.95
14905,111921.8
14906,68267.5
14907,522747.2
14908,71153.55
14909,108305.11
14910,194298.25
14911,278915.1
14912,831702.25
14913,434224.28
14914,286768.72
14915,752549.4
14916,880797.25
14917,565176.2
14918,547673.3
14919,477332.53
14920,265768.34
14921,1843243.9
14922,232685.5
14923,661507.25
14924,1052073.6
14925,346648.97
14926,135632.84
14927,409973.4
14928,311355.03
14929,1562327.2
14930,76824.33
14931,146084.66
14932,234074.14
14933,143828.39
14934,435923.72
14935,266818.03
14936,149140.25
14937,601904.5
14938,1262065.1
14939,828668.5
14940,150426.97
14941,1607001.1
14942,551950.4
14943,1374525.9
14944,413892.88
14945,66454.75
14946,410259.97
14947,65667.44
14948,160356.22
14949,433229.12
14950,270874.78
14951,673421.75
14952,474067.84
14953,389859.34
14954,497688.84
14955,95975.734
14956,1186818.4
14957,147042.9
14958,330417.22
14959,363857.72
14960,1888179.1
14961,92639.34
14962,200541.83
14963,105825.76
14964,246502.39
14965,657263.94
14966,96758.49
14967,86889.36
14968,2307698.8
14969,98951.34
14970,560495.94
14971,615503.06
14972,112668.98
14973,192437.78
14974,307189.03
14975,196147.64
14976,1054926.8
14977,276258.72
14978,454530.03
14979,617408.1
14980,1852992.8
14981,1558503.9
14982,395798.22
14983,307653.47
14984,2224366.2
14985,104915.484
14986,493503.2
14987,2298987.2
14988,657822.0
14989,1108755.2
14990,552904.7
14991,239764.25
14992,667837.6
14993,106648.875
14994,291756.7
14995,583924.0
14996,77133.54
14997,191798.9
14998,85018.53
14999,1611684.8
15000,782883.9
15001,89698.17
15002,275790.47
15003,340194.47
15004,345569.34
15005,258848.55
15006,439426.06
15007,73792.484
15008,81234.984
15009,69678.16
15010,574463.4
15011,356987.4
15012,679207.6
15013,592662.94
15014,1684430.0
15015,1886992.8
15016,92641.086
15017,645215.5
15018,1701281.6
15019,2471365.8
15020,102191.05
15021,168414.94
15022,128312.0
15023,82635.734
15024,596452.1
15025,668731.4
15026,420787.66
15027,371830.72
15028,400652.7
15029,75405.81
15030,96013.55
15031,70795.55
15032,112074.77
15033,1443038.4
15034,255985.58
15035,316716.2
15036,1630466.4
15037,328564.53
15038,1091094.0
15039,264356.78
15040,465495.03
15041,554138.4
15042,149502.4
15043,299000.03
15044,225008.31
15045,1530337.9
15046,880151.9
15047,468954.1
15048,59889.56
15049,327682.72
15050,452975.28
15051,633503.06
15052,310210.84
15053,158963.03
15054,62891.086
15055,406824.4
15056,303230.4
15057,469954.9
15058,178084.86
15059,428229.7
15060,113624.11
15061,538187.4
15062,116814.234
15063,331131.78
15064,406974.9
15065,668376.75
15066,449952.62
15067,158347.66
15068,340267.97
15069,769398.44
15070,414822.4
15071,184243.67
15072,182178.72
15073,354319.78
15074,71759.78
15075,81418.53
15076,382282.75
15077,1736943.0
15078,384082.4
15079,261357.31
15080,265346.84
15081,77055.54
15082,1480528.9
15083,219794.39
15084,969986.44
15085,1050743.8
15086,92702.26
15087,314394.6
15088,1254220.8
15089,731638.5
15090,209087.16
15091,175267.97
15092,38568.05
15093,1097842.6
15094,300826.6
15095,1429219.6
15096,197139.05
15097,506773.84
15098,322089.28
15099,83771.836
15100,562958.1
15101,376927.25
15102,250303.4
15103,204757.61
15104,629480.4
15105,483004.88
15106,67757.79
15107,778795.5
15108,111568.5
15109,68474.695
15110,86433.2
15111,348826.3
15112,105311.45
15113,159649.47
15114,472061.03
15115,573984.4
15116,568145.6
15117,223816.06
15118,72725.73
15119,405163.06
15120,202572.53
15121,428683.88
15122,504113.47
15123,129590.33
15124,305193.16
15125,135418.11
15126,241824.34
15127,486533.56
15128,164157.48
15129,357228.47
15130,179583.06
15131,64842.27
15132,174163.86
15133,435702.4
15134,681613.75
15135,531632.44
15136,81388.34
15137,1438868.0
15138,831285.44
15139,467564.4
15140,78611.22
15141,173940.39
15142,99837.64
15143,760478.1
15144,586723.25
15145,995689.94
15146,682084.2
15147,403565.47
15148,92917.8
15149,261048.02
15150,1181455.1
15151,79011.39
15152,491532.12
15153,593650.0
15154,89708.34
15155,655749.0
15156,88247.75
15157,1100503.1
15158,102607.516
15159,65852.29
15160,725118.1
15161,257565.53
15162,1000954.6
15163,154540.22
15164,934562.0
15165,760417.8
15166,90497.42
15167,251774.72
15168,677940.1
15169,126661.33
15170,434359.9
15171,295743.78
15172,96948.48
15173,73304.266
15174,1606750.6
15175,450496.53
15176,133004.98
15177,616582.1
15178,119828.36
15179,551920.4
15180,208364.69
15181,438393.16
15182,128511.32
15183,240404.22
15184,892051.0
15185,224566.6
15186,226126.61
15187,112670.484
15188,513193.84
15189,312099.16
15190,603463.2
15191,402294.9
15192,62994.547
15193,685516.4
15194,56674.76
15195,307017.4
15196,578510.25
15197,546553.0
15198,81305.45
15199,213566.5
15200,871863.06
15201,813944.94
15202,300439.03
15203,65183.797
15204,79730.59
15205,376331.66
15206,108637.81
15207,365335.34
15208,488590.16
15209,265712.66
15210,57677.613
15211,1379979.4
15212,88278.74
15213,1753350.9
15214,983405.9
15215,98342.414
15216,101395.93
15217,280057.8
15218,78782.26
15219,84211.72
15220,216809.2
15221,95680.31
15222,1550499.9
15223,267004.22
15224,507245.9
15225,300578.12
15226,603368.44
15227,1583633.2
15228,168474.3
15229,63346.91
15230,652968.56
15231,257323.36
15232,1594190.5
15233,331690.38
15234,583806.1
15235,166294.12
15236,310715.97
15237,1286455.2
15238,178505.19
15239,596576.94
15240,792643.0
15241,992248.94
15242,83183.27
15243,209567.88
15244,161335.25
15245,746865.25
15246,387725.12
15247,386644.1
15248,62378.332
15249,237175.16
15250,1400664.2
15251,166558.1
15252,528083.6
15253,1415250.9
15254,618540.8
15255,423203.16
15256,1963980.1
15257,671005.5
15258,1380044.1
15259,112370.51
15260,228157.86
15261,595039.6
15262,831139.6
15263,78941.13
15264,593936.25
15265,378352.66
15266,327729.0
15267,1445188.4
15268,51170.773
15269,87015.81
15270,648050.5
15271,341039.78
15272,83516.0
15273,478329.34
15274,402621.06
15275,88884.19
15276,1247576.5
15277,294140.1
15278,672043.9
15279,255637.1
15280,134834.72
15281,1703523.4
15282,1230326.6
15283,258842.5
15284,395139.9
15285,66001.71
15286,707643.1
15287,341374.97
15288,553623.8
15289,251460.97
15290,213122.02
15291,1617881.4
15292,376235.66
15293,321079.78
15294,309745.2
15295,850528.0
15296,86586.945
15297,219725.92
15298,71350.766
15299,327796.34
15300,86391.14
15301,262366.72
15302,99336.836
15303,788849.6
15304,269975.66
15305,1169988.6
15306,82736.47
15307,399838.53
15308,508531.62
15309,98524.664
15310,340036.22
15311,442256.6
15312,296270.97
15313,120029.6
15314,531666.5
15315,335092.34
15316,71528.82
15317,146484.67
15318,726410.8
15319,400820.47
15320,565043.4
15321,651023.6
15322,73667.77
15323,504250.34
15324,476249.38
15325,956964.9
15326,59200.215
15327,107687.67
15328,319738.03
15329,229926.66
15330,668933.75
15331,215584.11
15332,617175.1
15333,93636.17
15334,90507.625
15335,695217.2
15336,505433.12
15337,440271.1
15338,200608.38
15339,486975.6
15340,211429.28
15341,446989.72
15342,1118970.4
15343,1108603.1
15344,398371.34
15345,132890.53
15346,328302.78
15347,580766.7
15348,348858.75
15349,1805409.4
15350,232128.0
15351,126306.23
15352,387153.53
15353,97167.31
15354,696388.4
15355,258656.64
15356,485162.97
15357,65427.395
15358,1217827.1
15359,479940.53
15360,468277.6
15361,1693231.2
15362,492044.8
15363,246956.0
15364,237968.53
15365,547439.9
15366,567257.94
15367,139340.78
15368,86347.086
15369,316363.47
15370,807076.6
15371,1829660.2
15372,466667.47
15373,399041.6
15374,146753.19
15375,953206.1
15376,925904.75
15377,1722347.0
15378,623073.4
15379,248812.3
15380,78797.195
15381,447257.03
15382,137142.77
15383,129537.45
15384,298088.0
15385,120541.35
15386,402106.28
15387,906244.3
15388,104496.33
15389,407032.25
15390,65686.0
15391,108835.95
15392,148281.69
15393,1905694.6
15394,190209.0
15395,129548.61
15396,154616.0
15397,252490.47
15398,301141.62
15399,445669.53
15400,413653.66
15401,430215.1
15402,200043.31
15403,1329326.4
15404,567691.1
15405,75431.06
15406,527629.6
15407,345730.84
15408,110667.44
15409,333947.16
15410,179987.19
15411,588730.44
15412,392123.78
15413,531752.5
15414,437868.97
15415,371464.6
15416,331769.28
15417,1510945.4
15418,739832.2
15419,596097.1
15420,284539.22
15421,261797.86
15422,99796.53
15423,923382.8
15424,201715.0
15425,124044.81
15426,215276.86
15427,176600.72
15428,798445.5
15429,76487.66
15430,200153.6
15431,360787.62
15432,375002.06
15433,1235138.0
15434,452987.97
15435,2043789.1
15436,876538.6
15437,176102.66
15438,1306801.5
15439,245630.6
15440,666407.1
15441,576673.94
15442,225820.5
15443,1379110.9
15444,556007.6
15445,465293.97
15446,286422.75
15447,225048.94
15448,132866.33
15449,99318.46
15450,222240.05
15451,790632.4
15452,81710.42
15453,418520.38
15454,491076.5
15455,104312.97
15456,152946.47
15457,90369.56
15458,84488.484
15459,158292.94
15460,713475.4
15461,669631.0
15462,356364.03
15463,426517.22
15464,264492.03
15465,95549.3
15466,631557.75
15467,76027.805
15468,131247.94
15469,442740.72
15470,125660.734
15471,541476.4
15472,272235.97
15473,322443.97
15474,633259.2
15475,1030750.56
15476,97797.03
15477,64474.42
15478,704673.8
15479,97014.9
15480,88719.55
15481,720369.3
15482,441562.34
15483,814246.75
15484,313758.34
15485,482001.28
15486,67467.836
15487,420537.9
15488,856877.8
15489,98296.31
15490,516072.1
15491,80229.22
15492,137720.6
15493,348491.16
15494,438601.22
15495,352756.66
15496,487920.34
15497,846487.4
15498,106741.0
15499,549875.5
15500,480816.12
15501,223489.06
15502,103819.66
15503,817098.1
15504,118009.16
15505,217137.66
15506,604164.6
15507,455785.4
15508,96899.66
15509,370643.03
15510,557723.5
15511,242531.0
15512,73854.984
15513,618975.4
15514,1354747.1
15515,570345.94
15516,74446.1
15517,564489.56
15518,363459.16
15519,482874.78
15520,337413.1
15521,290171.53
15522,125582.41
15523,416400.66
15524,69983.67
15525,668092.44
15526,91680.46
15527,408985.28
15528,317995.94
15529,1087047.0
15530,517538.28
15531,95484.61
15532,623642.4
15533,125015.5
15534,1825420.8
15535,108073.22
15536,416216.78
15537,104420.89
15538,1084147.6
15539,65106.676
15540,95360.06
15541,346669.6
15542,84243.44
15543,429658.03
15544,120124.75
15545,216240.88
15546,311008.0
15547,1272785.4
15548,815819.6
15549,452061.88
15550,201711.44
15551,196919.69
15552,64497.11
15553,60336.51
15554,487068.56
15555,482985.03
15556,711491.6
15557,261726.8
15558,62376.777
15559,59614.21
15560,127000.77
15561,585801.25
15562,284989.6
15563,427039.0
15564,256592.16
15565,695760.75
15566,75728.64
15567,365912.62
15568,305716.34
15569,415639.8
15570,1540682.9
15571,1523968.1
15572,507546.25
15573,1917471.9
15574,89185.46
15575,250647.33
15576,85553.5
15577,105071.36
15578,769160.0
15579,1730759.1
15580,677090.8
15581,61993.05
15582,336476.88
15583,602209.8
15584,330229.84
15585,398091.03
15586,422745.47
15587,151027.53
15588,401052.22
15589,525316.5
15590,195386.45
15591,420067.47
15592,196370.81
15593,83617.89
15594,122905.57
15595,1601602.9
15596,55726.582
15597,195546.77
15598,343811.47
15599,1852759.4
15600,466289.22
15601,1049268.9
15602,78490.62
15603,113865.11
15604,239272.31
15605,152220.7
15606,1082775.8
15607,66503.45
15608,1498805.1
15609,437547.9
15610,116494.375
15611,429039.6
15612,346019.44
15613,440909.1
15614,616569.25
15615,444969.4
15616,650936.8
15617,1253078.4
15618,488155.72
15619,1450571.0
15620,189119.12
15621,2084966.4
15622,1631535.9
15623,374021.8
15624,309283.6
15625,640594.75
15626,134299.69
15627,265908.8
15628,1264372.9
15629,950810.1
15630,231889.56
15631,101546.57
15632,105928.39
15633,1416898.6
15634,358175.84
15635,218530.39
15636,593405.6
15637,244966.67
15638,809588.56
15639,399050.4
15640,208941.19
15641,294656.47
15642,253549.44
15643,789761.56
15644,1411825.6
15645,141180.78
15646,769162.94
15647,69918.56
15648,754410.4
15649,180960.23
15650,81611.56
15651,107836.66
15652,714145.9
15653,87068.305
15654,46977.45
15655,263074.88
15656,187325.75
15657,1030460.06
15658,1381245.0
15659,538898.6
15660,670502.25
15661,1907447.1
15662,817875.2
15663,404101.78
15664,429171.78
15665,68914.26
15666,142314.3
15667,1891112.5
15668,158668.61
15669,178109.19
15670,193335.1
15671,227896.98
15672,108866.84
15673,607673.25
15674,64133.88
15675,519840.75
15676,382953.6
15677,385748.3
15678,264552.2
15679,221103.75
15680,637276.06
15681,100666.33
15682,76504.125
15683,88306.41
15684,110628.72
15685,1496957.5
15686,604218.5
15687,403197.1
15688,553603.1
15689,97619.66
15690,89012.99
15691,1853193.8
15692,338971.3
15693,410320.62
15694,359571.1
15695,1142180.2
15696,1119128.9
15697,73520.69
15698,374868.66
15699,320932.12
15700,208299.75
15701,473521.4
15702,93368.14
15703,289528.38
15704,476492.0
15705,961867.0
15706,274652.47
15707,910943.06
15708,307840.16
15709,58421.473
15710,1711237.5
15711,65253.457
15712,1373513.2
15713,60391.008
15714,445901.28
15715,167726.38
15716,245937.84
15717,298301.47
15718,85735.016
15719,566577.25
15720,86526.66
15721,734814.5
15722,78633.95
15723,463058.72
15724,1493930.1
15725,1396938.1
15726,1198842.6
15727,920237.1
15728,124140.23
